"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","113","This method allows to retrieve custom field.","QASE API Suite","Sat Jul 19 21:40:13 GMT 2025","passed","Sat Jul 19 21:40:13 GMT 2025","tests.api.CustomFieldTests","All API tests","tests.api.CustomFieldTests","getCustomFieldById"
"","98","This method updates a test case.","QASE API Suite","Sat Jul 19 21:40:12 GMT 2025","failed","Sat Jul 19 21:40:12 GMT 2025","tests.api.CasesTests","All API tests","tests.api.CasesTests","updateTestCase"
"","88","This method allows to create a defect in selected project.","QASE API Suite","Sat Jul 19 21:40:13 GMT 2025","failed","Sat Jul 19 21:40:13 GMT 2025","tests.api.DefectsTests","All API tests","tests.api.DefectsTests","сreateNewDefect"
"","88","This method allows to retrieve all plans stored in selected project.","QASE API Suite","Sat Jul 19 21:40:15 GMT 2025","failed","Sat Jul 19 21:40:15 GMT 2025","tests.api.PlansTests","All API tests","tests.api.PlansTests","getAllPlans"
"","106","This method allows to retrieve all defects stored in selected project.","QASE API Suite","Sat Jul 19 21:40:13 GMT 2025","failed","Sat Jul 19 21:40:13 GMT 2025","tests.api.DefectsTests","All API tests","tests.api.DefectsTests","getAllDefects"
"","134","This method allows to delete custom field.","QASE API Suite","Sat Jul 19 21:40:13 GMT 2025","passed","Sat Jul 19 21:40:13 GMT 2025","tests.api.CustomFieldTests","All API tests","tests.api.CustomFieldTests","deleteCustomFieldById"
"","92","This method updates a milestone.","QASE API Suite","Sat Jul 19 21:40:15 GMT 2025","failed","Sat Jul 19 21:40:15 GMT 2025","tests.api.MilestoneTests","All API tests","tests.api.MilestoneTests","updateMilestone"
"","5377","This method allows to retrieve attachments","QASE API Suite","Sat Jul 19 21:40:05 GMT 2025","passed","Sat Jul 19 21:40:11 GMT 2025","tests.api.AttachmentsTests","All API tests","tests.api.AttachmentsTests","getAllAttachments"
"","180","This method allows to retrieve and filter custom fields.","QASE API Suite","Sat Jul 19 21:40:13 GMT 2025","passed","Sat Jul 19 21:40:13 GMT 2025","tests.api.CustomFieldTests","All API tests","tests.api.CustomFieldTests","getAllCustomFields"
"","0","This method completely deletes a test case from repository.","QASE API Suite","Sat Jul 19 21:40:12 GMT 2025","skipped","Sat Jul 19 21:40:12 GMT 2025","tests.api.CasesTests","All API tests","tests.api.CasesTests","deleteTestCase"
"","0","This method completely deletes a plan from repository.","QASE API Suite","Sat Jul 19 21:40:15 GMT 2025","skipped","Sat Jul 19 21:40:15 GMT 2025","tests.api.PlansTests","All API tests","tests.api.PlansTests","deletePlan"
"","115","This method allows to retrieve a specific defect.","QASE API Suite","Sat Jul 19 21:40:13 GMT 2025","failed","Sat Jul 19 21:40:14 GMT 2025","tests.api.DefectsTests","All API tests","tests.api.DefectsTests","getSpecificDefect"
"","109","This method allows to create a milestone in selected project.","QASE API Suite","Sat Jul 19 21:40:14 GMT 2025","failed","Sat Jul 19 21:40:14 GMT 2025","tests.api.MilestoneTests","All API tests","tests.api.MilestoneTests","createNewMilestone"
"","140","This method allows to retrieve all test cases stored in selected project.","QASE API Suite","Sat Jul 19 21:40:12 GMT 2025","failed","Sat Jul 19 21:40:12 GMT 2025","tests.api.CasesTests","All API tests","tests.api.CasesTests","getAllTestCases"
"","123","This method allows to retrieve a specific author.","QASE API Suite","Sat Jul 19 21:40:12 GMT 2025","passed","Sat Jul 19 21:40:12 GMT 2025","tests.api.AuthorsTests","All API tests","tests.api.AuthorsTests","getSpecificAuthor"
"","1","This method allows to resolve a specific defect.","QASE API Suite","Sat Jul 19 21:40:14 GMT 2025","skipped","Sat Jul 19 21:40:14 GMT 2025","tests.api.DefectsTests","All API tests","tests.api.DefectsTests","resolveSpecificDefect"
"","0","This method completely deletes a milestone from repository.","QASE API Suite","Sat Jul 19 21:40:15 GMT 2025","skipped","Sat Jul 19 21:40:15 GMT 2025","tests.api.MilestoneTests","All API tests","tests.api.MilestoneTests","deleteMilestone"
"","117","This method allows to retrieve all milestones stored in selected project.","QASE API Suite","Sat Jul 19 21:40:14 GMT 2025","failed","Sat Jul 19 21:40:14 GMT 2025","tests.api.MilestoneTests","All API tests","tests.api.MilestoneTests","getAllMilestones"
"","146","This method allows to retrieve all system fields.","QASE API Suite","Sat Jul 19 21:40:15 GMT 2025","passed","Sat Jul 19 21:40:15 GMT 2025","tests.api.SystemFieldsTests","All API tests","tests.api.SystemFieldsTests","getAllSystemFields"
"","103","This method allows to retrieve a specific plan.","QASE API Suite","Sat Jul 19 21:40:15 GMT 2025","failed","Sat Jul 19 21:40:15 GMT 2025","tests.api.PlansTests","All API tests","tests.api.PlansTests","getSpecificPlan"
"","95","This method allows to retrieve all environments stored in selected project.","QASE API Suite","Sat Jul 19 21:40:14 GMT 2025","failed","Sat Jul 19 21:40:14 GMT 2025","tests.api.EnvironmentsTests","All API tests","tests.api.EnvironmentsTests","getAllEnvironments"
"","102","This method allows to retrieve a specific milestone.","QASE API Suite","Sat Jul 19 21:40:14 GMT 2025","failed","Sat Jul 19 21:40:15 GMT 2025","tests.api.MilestoneTests","All API tests","tests.api.MilestoneTests","getSpecificMilestone"
"","212","This method allows to create custom field.","QASE API Suite","Sat Jul 19 21:40:13 GMT 2025","passed","Sat Jul 19 21:40:13 GMT 2025","tests.api.CustomFieldTests","All API tests","tests.api.CustomFieldTests","createNewCustomField"
"","92","This method updates an environment.","QASE API Suite","Sat Jul 19 21:40:14 GMT 2025","failed","Sat Jul 19 21:40:14 GMT 2025","tests.api.EnvironmentsTests","All API tests","tests.api.EnvironmentsTests","updateEnvironment"
"","1006","This method allows to retrieve all authors in selected project.","QASE API Suite","Sat Jul 19 21:40:11 GMT 2025","passed","Sat Jul 19 21:40:12 GMT 2025","tests.api.AuthorsTests","All API tests","tests.api.AuthorsTests","getAllAuthors"
"","140","This method updates a defect.","QASE API Suite","Sat Jul 19 21:40:14 GMT 2025","failed","Sat Jul 19 21:40:14 GMT 2025","tests.api.DefectsTests","All API tests","tests.api.DefectsTests","updateDefect"
"","108","This method allows to retrieve a specific environment.","QASE API Suite","Sat Jul 19 21:40:14 GMT 2025","failed","Sat Jul 19 21:40:14 GMT 2025","tests.api.EnvironmentsTests","All API tests","tests.api.EnvironmentsTests","getSpecificEnvironment"
"","121","This method allows to create an environment in selected project.","QASE API Suite","Sat Jul 19 21:40:14 GMT 2025","failed","Sat Jul 19 21:40:14 GMT 2025","tests.api.EnvironmentsTests","All API tests","tests.api.EnvironmentsTests","createNewEnvironment"
"","0","This method completely deletes a defect from repository.","QASE API Suite","Sat Jul 19 21:40:14 GMT 2025","skipped","Sat Jul 19 21:40:14 GMT 2025","tests.api.DefectsTests","All API tests","tests.api.DefectsTests","deleteDefect"
"","86","This method allows to create a plan in selected project.","QASE API Suite","Sat Jul 19 21:40:15 GMT 2025","failed","Sat Jul 19 21:40:15 GMT 2025","tests.api.PlansTests","All API tests","tests.api.PlansTests","createNewPlan"
"","132","This method allows to create a new test case in selected project.","QASE API Suite","Sat Jul 19 21:40:12 GMT 2025","failed","Sat Jul 19 21:40:12 GMT 2025","tests.api.CasesTests","All API tests","tests.api.CasesTests","createNewTestCase"
"","122","This method allows to retrieve a specific test case.","QASE API Suite","Sat Jul 19 21:40:12 GMT 2025","failed","Sat Jul 19 21:40:12 GMT 2025","tests.api.CasesTests","All API tests","tests.api.CasesTests","getSpecificTestCase"
"","0","This method completely deletes an environment from repository.","QASE API Suite","Sat Jul 19 21:40:14 GMT 2025","skipped","Sat Jul 19 21:40:14 GMT 2025","tests.api.EnvironmentsTests","All API tests","tests.api.EnvironmentsTests","deleteEnvironment"
